Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
KPOG6561,12-Aug-19,02-Dec-19,11,01-Jan-20,16,2,EB
KPOF0034,12-Aug-19,02-Dec-19,18,01-Jan-20,16,6,EB
KPOF4077,12-Aug-19,02-Dec-19,18,01-Jan-20,16,5,EB
KPOF4041,12-Aug-19,02-Dec-19,22,01-Jan-20,16,5,EB
KPOG6475,12-Aug-19,03-Dec-19,5,01-Jan-20,16,2,EB
KEBEB122,12-Aug-19,03-Dec-19,12,01-Jan-20,16,2,EB
KPOG6427,12-Aug-19,03-Dec-19,13,01-Jan-20,16,2,EB
KPOG1882,12-Aug-19,03-Dec-19,14,01-Jan-20,16,3,EB
KPOG6545,12-Aug-19,03-Dec-19,14,01-Jan-20,16,2,EB
KPOF8467,12-Aug-19,03-Dec-19,16,01-Jan-20,16,4,EB
KPOG2557,12-Aug-19,03-Dec-19,16,01-Jan-20,16,3,EB
KPOG6607,12-Aug-19,03-Dec-19,16,01-Jan-20,16,2,EB
KPOF8382,12-Aug-19,03-Dec-19,17,01-Jan-20,16,4,EB
KPOF8423,12-Aug-19,03-Dec-19,17,01-Jan-20,16,4,EB
KPOG2418,12-Aug-19,03-Dec-19,17,01-Jan-20,16,3,EB
KPOG6351,12-Aug-19,03-Dec-19,17,01-Jan-20,16,2,EB
KPOG6406,12-Aug-19,03-Dec-19,17,01-Jan-20,16,2,EB
KPOG6452,12-Aug-19,03-Dec-19,18,01-Jan-20,16,2,EB
KPOF8335,12-Aug-19,03-Dec-19,19,01-Jan-20,16,4,EB
KPOF8408,12-Aug-19,03-Dec-19,19,01-Jan-20,16,4,EB
KPOF8417,12-Aug-19,03-Dec-19,19,01-Jan-20,16,4,EB
KPOF3611,12-Aug-19,03-Dec-19,21,01-Jan-20,16,5,EB
KPOF8301,12-Aug-19,03-Dec-19,21,01-Jan-20,16,4,EB
KPOF4152,12-Aug-19,03-Dec-19,22,01-Jan-20,16,4,EB
KPOG2632,12-Aug-19,03-Dec-19,22,01-Jan-20,16,3,EB
KPOF8621,12-Aug-19,03-Dec-19,23,01-Jan-20,16,4,EB
KPOG2650,12-Aug-19,03-Dec-19,23,01-Jan-20,16,3,EB
AWFS0863,12-Aug-19,04-Dec-19,12,01-Jan-20,16,12,EB
KPOF8322,12-Aug-19,04-Dec-19,13,01-Jan-20,16,4,EB
KPOG2295,12-Aug-19,04-Dec-19,13,01-Jan-20,16,3,EB
KPOF8340,12-Aug-19,04-Dec-19,14,01-Jan-20,16,4,EB
KPOF8361,12-Aug-19,04-Dec-19,14,01-Jan-20,16,4,EB
KPOG6456,12-Aug-19,04-Dec-19,14,01-Jan-20,16,2,EB
KPOG6642,12-Aug-19,04-Dec-19,14,01-Jan-20,16,2,EB
KPOF8380,12-Aug-19,04-Dec-19,15,01-Jan-20,16,4,EB
KPOG6589,12-Aug-19,04-Dec-19,15,01-Jan-20,16,2,EB
KPOF4278,12-Aug-19,04-Dec-19,16,01-Jan-20,16,5,EB
KPOF8581,12-Aug-19,04-Dec-19,16,01-Jan-20,16,4,EB
KPOG2385,12-Aug-19,04-Dec-19,16,01-Jan-20,16,3,EB
KPOG2425,12-Aug-19,04-Dec-19,16,01-Jan-20,16,3,EB
KPOG2556,12-Aug-19,04-Dec-19,16,01-Jan-20,16,3,EB
KPOG5971,12-Aug-19,04-Dec-19,16,01-Jan-20,16,2,EB
KPOG6445,12-Aug-19,04-Dec-19,16,01-Jan-20,16,2,EB
KPOG6461,12-Aug-19,04-Dec-19,16,01-Jan-20,16,2,EB
KPOG6576,12-Aug-19,04-Dec-19,16,01-Jan-20,16,2,EB
KPOF7944,12-Aug-19,04-Dec-19,18,01-Jan-20,16,4,EB
KPOG2230,12-Aug-19,04-Dec-19,18,01-Jan-20,16,3,EB
KPOG6290,12-Aug-19,04-Dec-19,18,01-Jan-20,16,2,EB
KPOG6442,12-Aug-19,04-Dec-19,18,01-Jan-20,16,2,EB
KPOG6390,12-Aug-19,04-Dec-19,19,01-Jan-20,16,2,EB
KPOG6464,12-Aug-19,04-Dec-19,19,01-Jan-20,16,2,EB
KPOF8353,12-Aug-19,04-Dec-19,20,01-Jan-20,16,4,EB
KPOG6415,12-Aug-19,04-Dec-19,23,01-Jan-20,16,2,EB
KPOG6218,12-Aug-19,05-Dec-19,7,01-Jan-20,17,2,EB
KPOG6354,12-Aug-19,05-Dec-19,7,01-Jan-20,17,2,EB
KPOF8541,12-Aug-19,05-Dec-19,10,01-Jan-20,17,4,EB
KPOF8446,12-Aug-19,05-Dec-19,11,01-Jan-20,17,4,EB
KPOF8472,12-Aug-19,05-Dec-19,12,01-Jan-20,17,4,EB
KPOG6412,12-Aug-19,05-Dec-19,12,01-Jan-20,17,2,EB
KPOG6550,12-Aug-19,05-Dec-19,12,01-Jan-20,17,2,EB
KPOG6582,12-Aug-19,05-Dec-19,12,01-Jan-20,17,2,EB
KPOG2526,12-Aug-19,05-Dec-19,13,01-Jan-20,17,3,EB
KPOG6405,12-Aug-19,05-Dec-19,13,01-Jan-20,17,2,EB
KPOG2316,12-Aug-19,05-Dec-19,14,01-Jan-20,17,3,EB
KPOG6271,12-Aug-19,05-Dec-19,14,01-Jan-20,17,2,EB
KPOF3842,12-Aug-19,05-Dec-19,15,01-Jan-20,17,5,EB
KPOF8363,12-Aug-19,05-Dec-19,15,01-Jan-20,17,4,EB
KPOG2122,12-Aug-19,05-Dec-19,15,01-Jan-20,17,3,EB
KPOG5993,14-Aug-19,05-Dec-19,15,01-Jan-20,17,2,EB
KPOF3688,12-Aug-19,05-Dec-19,16,01-Jan-20,17,5,EB
KPOF8318,12-Aug-19,05-Dec-19,16,01-Jan-20,17,4,EB
KPOF8483,12-Aug-19,05-Dec-19,16,01-Jan-20,17,4,EB
KPOG2021,12-Aug-19,05-Dec-19,16,01-Jan-20,17,3,EB
KPOG6518,13-Aug-19,05-Dec-19,16,01-Jan-20,17,2,EB
KPOG6660,12-Aug-19,05-Dec-19,16,01-Jan-20,17,2,EB
KPOG2383,13-Aug-19,05-Dec-19,17,01-Jan-20,17,3,EB
KPOG2381,12-Aug-19,05-Dec-19,18,01-Jan-20,17,3,EB
KPOG2401,12-Aug-19,05-Dec-19,18,01-Jan-20,17,3,EB
KPOG6259,12-Aug-19,05-Dec-19,18,01-Jan-20,17,2,EB
KPOF8407,12-Aug-19,05-Dec-19,19,01-Jan-20,17,4,EB
KPOF8454,12-Aug-19,05-Dec-19,19,01-Jan-20,17,4,EB
KPOG2198,14-Aug-19,05-Dec-19,19,01-Jan-20,17,3,EB
KPOG2420,12-Aug-19,05-Dec-19,21,01-Jan-20,17,3,EB
KPOF8453,12-Aug-19,05-Dec-19,22,01-Jan-20,17,4,EB
KPOG6656,12-Aug-19,06-Dec-19,7,01-Jan-20,17,2,EB
KPOG6534,12-Aug-19,06-Dec-19,10,01-Jan-20,17,2,EB
KPOF3571,12-Aug-19,06-Dec-19,12,01-Jan-20,17,5,EB
KPOG2337,12-Aug-19,06-Dec-19,12,01-Jan-20,17,3,EB
KPOG2559,12-Aug-19,06-Dec-19,15,01-Jan-20,17,3,EB
KPOG6238,12-Aug-19,06-Dec-19,15,01-Jan-20,17,2,EB
KPOG6551,13-Aug-19,06-Dec-19,15,01-Jan-20,17,2,EB
KPOG6654,12-Aug-19,06-Dec-19,15,01-Jan-20,17,2,EB
KPOG6282,13-Aug-19,06-Dec-19,16,01-Jan-20,17,2,EB
KPOG2655,15-Aug-19,06-Dec-19,17,01-Jan-20,17,3,EB
KPOG6384,12-Aug-19,06-Dec-19,17,01-Jan-20,17,2,EB
KPOG6583,12-Aug-19,06-Dec-19,19,01-Jan-20,17,2,EB
KPOF8117,12-Aug-19,06-Dec-19,23,01-Jan-20,17,4,EB
PHWP2767,16-Aug-19,07-Dec-19,5,01-Jan-20,17,1,EB
KPOG6591,12-Aug-19,07-Dec-19,10,01-Jan-20,17,2,EB
PHWP2743,14-Aug-19,07-Dec-19,11,01-Jan-20,17,1,EB
KPOF8121,15-Aug-19,07-Dec-19,13,01-Jan-20,17,4,EB
KPOG2388,13-Aug-19,07-Dec-19,13,01-Jan-20,17,3,EB
PHWP2744,12-Aug-19,07-Dec-19,13,01-Jan-20,17,1,EB
KPOG2375,12-Aug-19,07-Dec-19,14,01-Jan-20,17,3,EB
KPOG2382,13-Aug-19,07-Dec-19,14,01-Jan-20,17,3,EB
KPOF7971,12-Aug-19,07-Dec-19,15,01-Jan-20,17,4,EB
KPOG6421,15-Aug-19,07-Dec-19,16,01-Jan-20,17,2,EB
KPOG6677,15-Aug-19,07-Dec-19,18,01-Jan-20,17,2,EB
KPOG6650,12-Aug-19,07-Dec-19,19,01-Jan-20,17,2,EB
KPOG2105,14-Aug-19,08-Dec-19,11,01-Jan-20,17,3,EB
KPOG6368,14-Aug-19,08-Dec-19,14,01-Jan-20,17,2,EB
KPOG6432,12-Aug-19,08-Dec-19,14,01-Jan-20,17,2,EB
PHWP2749,16-Aug-19,08-Dec-19,15,01-Jan-20,16,1,EB
KPOG6360,15-Aug-19,08-Dec-19,18,01-Jan-20,17,2,EB
KPOG3714,16-Sep-19,06-Jan-20,14,05-Feb-20,15,3,EB
KPOF5201,16-Sep-19,06-Jan-20,15,05-Feb-20,15,5,EB
KPOG7583,16-Sep-19,06-Jan-20,15,05-Feb-20,15,2,EB
KPOF9732,16-Sep-19,06-Jan-20,16,05-Feb-20,15,4,EB
KPOG3207,16-Sep-19,06-Jan-20,17,05-Feb-20,15,3,EB
KPOF4757,16-Sep-19,06-Jan-20,19,05-Feb-20,15,5,EB
KPOF5072,16-Sep-19,06-Jan-20,19,05-Feb-20,15,5,EB
KPOF9624,16-Sep-19,06-Jan-20,20,05-Feb-20,15,4,EB
KPOF9353,16-Sep-19,07-Jan-20,9,05-Feb-20,15,4,EB
KPOF9808,16-Sep-19,07-Jan-20,9,05-Feb-20,15,4,EB
KPOG7580,16-Sep-19,07-Jan-20,12,05-Feb-20,14,2,EB
KPOF8017,16-Sep-19,07-Jan-20,13,05-Feb-20,15,4,EB
KPOG7307,16-Sep-19,07-Jan-20,14,05-Feb-20,14,2,EB
KPOG7610,16-Sep-19,07-Jan-20,14,05-Feb-20,14,2,EB
KPOF1294,16-Sep-19,07-Jan-20,15,05-Feb-20,15,6,EB
KPOF9216,16-Sep-19,07-Jan-20,15,05-Feb-20,15,4,EB
KPOF9311,16-Sep-19,07-Jan-20,15,05-Feb-20,15,4,EB
KPOF5022,16-Sep-19,07-Jan-20,16,05-Feb-20,15,5,EB
KPOF9511,16-Sep-19,07-Jan-20,16,05-Feb-20,15,4,EB
KPOF9727,16-Sep-19,07-Jan-20,16,05-Feb-20,15,4,EB
KPOG3292,16-Sep-19,07-Jan-20,16,05-Feb-20,15,3,EB
KPOG3454,16-Sep-19,07-Jan-20,16,05-Feb-20,15,3,EB
KPOG7377,16-Sep-19,07-Jan-20,16,05-Feb-20,14,2,EB
KPOG7436,16-Sep-19,07-Jan-20,16,05-Feb-20,14,2,EB
KPOG7510,16-Sep-19,07-Jan-20,16,05-Feb-20,14,2,EB
KPOF4961,16-Sep-19,07-Jan-20,17,05-Feb-20,15,5,EB
KPOF5156,16-Sep-19,07-Jan-20,17,05-Feb-20,15,5,EB
KPOF9812,16-Sep-19,07-Jan-20,17,05-Feb-20,15,4,EB
KPOG7672,16-Sep-19,07-Jan-20,18,05-Feb-20,14,2,EB
KPOF4677,16-Sep-19,07-Jan-20,19,05-Feb-20,15,5,EB
KPOF4810,16-Sep-19,07-Jan-20,19,05-Feb-20,15,5,EB
KPOF5424,16-Sep-19,07-Jan-20,19,05-Feb-20,15,5,EB
KPOF9475,16-Sep-19,07-Jan-20,19,05-Feb-20,15,4,EB
KPOF9655,16-Sep-19,07-Jan-20,19,05-Feb-20,15,4,EB
KPOG3580,16-Sep-19,07-Jan-20,19,05-Feb-20,14,3,EB
KPOG7554,16-Sep-19,07-Jan-20,19,05-Feb-20,14,2,EB
KPOG7609,16-Sep-19,07-Jan-20,19,05-Feb-20,14,2,EB
KPOG7646,16-Sep-19,07-Jan-20,19,05-Feb-20,14,2,EB
KPOF4951,16-Sep-19,07-Jan-20,20,05-Feb-20,15,5,EB
KPOF9330,16-Sep-19,07-Jan-20,20,05-Feb-20,15,4,EB
KPOG3266,16-Sep-19,07-Jan-20,20,05-Feb-20,15,3,EB
KPOG3243,16-Sep-19,07-Jan-20,21,05-Feb-20,15,3,EB
KPOG3484,16-Sep-19,07-Jan-20,21,05-Feb-20,14,3,EB
KPOG3558,16-Sep-19,07-Jan-20,22,05-Feb-20,14,3,EB
KPOG3503,16-Sep-19,07-Jan-20,24,05-Feb-20,14,3,EB
KPOG7608,16-Sep-19,08-Jan-20,6,05-Feb-20,14,2,EB
KPOF9680,16-Sep-19,08-Jan-20,11,05-Feb-20,14,4,EB
PHWP2725,16-Sep-19,08-Jan-20,11,05-Feb-20,14,1,EB
KPOF5008,16-Sep-19,08-Jan-20,12,05-Feb-20,14,5,EB
KPOG7406,16-Sep-19,08-Jan-20,12,08-Jan-20,0,2,EB
KPOF1010,16-Sep-19,08-Jan-20,13,05-Feb-20,14,6,EB
KPOF1203,16-Sep-19,08-Jan-20,13,05-Feb-20,14,6,EB
KPOF9771,16-Sep-19,08-Jan-20,13,05-Feb-20,14,4,EB
KPOG7512,16-Sep-19,08-Jan-20,13,05-Feb-20,14,2,EB
KEBEB117,16-Sep-19,08-Jan-20,14,05-Feb-20,14,3,EB
KPOF4673,16-Sep-19,08-Jan-20,14,05-Feb-20,14,5,EB
KPOF9265,16-Sep-19,08-Jan-20,14,05-Feb-20,14,4,EB
KPOG3405,16-Sep-19,08-Jan-20,14,05-Feb-20,14,3,EB
KPOG3489,16-Sep-19,08-Jan-20,14,05-Feb-20,14,3,EB
KPOF4653,16-Sep-19,08-Jan-20,15,05-Feb-20,14,5,EB
KPOG3219,16-Sep-19,08-Jan-20,15,05-Feb-20,14,3,EB
KPOF1200,16-Sep-19,08-Jan-20,16,05-Feb-20,14,6,EB
KPOF9363,16-Sep-19,08-Jan-20,16,05-Feb-20,14,4,EB
KPOF9682,16-Sep-19,08-Jan-20,16,05-Feb-20,14,4,EB
KPOF9849,16-Sep-19,08-Jan-20,16,05-Feb-20,14,4,EB
KPOG7454,16-Sep-19,08-Jan-20,16,05-Feb-20,14,2,EB
KPOG7572,16-Sep-19,08-Jan-20,16,05-Feb-20,14,2,EB
KPOG7627,16-Sep-19,08-Jan-20,16,05-Feb-20,14,2,EB
KPOG7687,16-Sep-19,08-Jan-20,16,05-Feb-20,14,2,EB
KPOF1258,16-Sep-19,08-Jan-20,17,12-Jan-20,0,6,EB
KPOG3473,16-Sep-19,08-Jan-20,17,05-Feb-20,14,3,EB
KPOG7375,16-Sep-19,08-Jan-20,17,05-Feb-20,14,2,EB
KPOG7456,16-Sep-19,08-Jan-20,17,05-Feb-20,14,2,EB
KPOG7499,16-Sep-19,08-Jan-20,17,05-Feb-20,14,2,EB
KPOF5015,16-Sep-19,08-Jan-20,18,05-Feb-20,14,5,EB
KPOF5480,16-Sep-19,08-Jan-20,18,05-Feb-20,14,5,EB
KPOF9144,16-Sep-19,08-Jan-20,18,05-Feb-20,14,4,EB
KPOG3306,16-Sep-19,08-Jan-20,18,05-Feb-20,14,3,EB
KPOG3518,16-Sep-19,08-Jan-20,18,05-Feb-20,14,3,EB
KPOG3667,16-Sep-19,08-Jan-20,18,05-Feb-20,14,3,EB
KPOG7442,16-Sep-19,08-Jan-20,18,05-Feb-20,14,2,EB
KPOG7501,16-Sep-19,08-Jan-20,18,05-Feb-20,14,2,EB
KPOG7526,16-Sep-19,08-Jan-20,18,05-Feb-20,14,2,EB
KPOG7692,16-Sep-19,08-Jan-20,18,05-Feb-20,14,2,EB
KPOF1207,16-Sep-19,08-Jan-20,19,05-Feb-20,14,6,EB
KPOF9599,16-Sep-19,08-Jan-20,19,05-Feb-20,14,4,EB
KPOF1099,16-Sep-19,08-Jan-20,20,05-Feb-20,14,6,EB
KPOF9205,16-Sep-19,08-Jan-20,20,05-Feb-20,14,4,EB
KPOG3465,16-Sep-19,08-Jan-20,20,05-Feb-20,14,3,EB
KPOG7611,16-Sep-19,08-Jan-20,20,05-Feb-20,14,2,EB
KPOG3472,16-Sep-19,08-Jan-20,22,05-Feb-20,14,3,EB
KPOF1340,16-Sep-19,09-Jan-20,9,05-Feb-20,14,6,EB
KPOG3562,16-Sep-19,09-Jan-20,9,05-Feb-20,14,3,EB
KPOF1187,17-Sep-19,09-Jan-20,11,05-Feb-20,14,6,EB
KPOF9752,16-Sep-19,09-Jan-20,12,05-Feb-20,14,4,EB
PHWP3138,16-Sep-19,09-Jan-20,12,05-Feb-20,14,1,EB
KPOF9695,16-Sep-19,09-Jan-20,13,05-Feb-20,14,4,EB
KPOG3375,16-Sep-19,09-Jan-20,14,05-Feb-20,14,3,EB
PHWP2577,16-Sep-19,09-Jan-20,14,05-Feb-20,14,1,EB
PHWP3042,16-Sep-19,09-Jan-20,14,05-Feb-20,14,1,EB
KPOF5721,16-Sep-19,09-Jan-20,15,05-Feb-20,14,5,EB
KPOG3504,16-Sep-19,09-Jan-20,15,05-Feb-20,14,3,EB
KPOF1306,16-Sep-19,09-Jan-20,16,05-Feb-20,14,6,EB
KPOF9403,16-Sep-19,09-Jan-20,16,05-Feb-20,14,4,EB
KPOF9615,16-Sep-19,09-Jan-20,16,05-Feb-20,14,4,EB
KPOG3475,16-Sep-19,09-Jan-20,16,05-Feb-20,14,3,EB
KPOG7527,16-Sep-19,09-Jan-20,16,05-Feb-20,14,2,EB
KPOF4924,16-Sep-19,09-Jan-20,17,05-Feb-20,14,5,EB
KPOF9085,16-Sep-19,09-Jan-20,17,05-Feb-20,14,4,EB
KPOG7556,17-Sep-19,09-Jan-20,17,05-Feb-20,14,2,EB
KPOF5416,16-Sep-19,09-Jan-20,18,05-Feb-20,14,5,EB
KPOF9764,16-Sep-19,09-Jan-20,18,05-Feb-20,14,4,EB
KPOG3226,16-Sep-19,09-Jan-20,18,05-Feb-20,14,3,EB
KPOG3699,16-Sep-19,09-Jan-20,18,05-Feb-20,14,3,EB
KPOG7676,16-Sep-19,09-Jan-20,18,05-Feb-20,14,2,EB
KPOG7708,16-Sep-19,09-Jan-20,18,05-Feb-20,14,2,EB
KPOF1268,16-Sep-19,09-Jan-20,19,05-Feb-20,14,6,EB
KPOF1275,16-Sep-19,09-Jan-20,19,05-Feb-20,14,6,EB
KPOG7247,16-Sep-19,09-Jan-20,19,05-Feb-20,14,2,EB
KPOP9422,16-Sep-19,09-Jan-20,19,05-Feb-20,14,7,EB
KPOF9211,16-Sep-19,09-Jan-20,20,05-Feb-20,14,4,EB
KPOG7299,16-Sep-19,09-Jan-20,20,05-Feb-20,14,2,EB
KPOG3388,16-Sep-19,09-Jan-20,21,05-Feb-20,14,3,EB
KPOG7401,16-Sep-19,09-Jan-20,21,05-Feb-20,14,2,EB
KPOF9592,17-Sep-19,09-Jan-20,22,05-Feb-20,14,4,EB
KPOF9204,16-Sep-19,09-Jan-20,26,05-Feb-20,14,4,EB
KPOG7366,16-Sep-19,10-Jan-20,10,05-Feb-20,14,2,EB
KPOG3391,16-Sep-19,10-Jan-20,11,05-Feb-20,14,3,EB
KPOF1230,16-Sep-19,10-Jan-20,12,05-Feb-20,14,6,EB
AWFS0889,16-Sep-19,10-Jan-20,13,05-Feb-20,14,12,EB
KPOF5436,18-Sep-19,10-Jan-20,13,05-Feb-20,14,5,EB
KPOF5584,16-Sep-19,10-Jan-20,13,05-Feb-20,14,5,EB
KPOG7567,16-Sep-19,10-Jan-20,14,05-Feb-20,14,2,EB
KPOF9176,16-Sep-19,10-Jan-20,19,05-Feb-20,14,4,EB
KPOG3155,16-Sep-19,10-Jan-20,19,05-Feb-20,14,3,EB
KPOG3523,16-Sep-19,10-Jan-20,20,05-Feb-20,14,3,EB
KPOG3220,16-Sep-19,10-Jan-20,21,05-Feb-20,14,3,EB
KPOF9289,18-Sep-19,11-Jan-20,4,05-Feb-20,15,4,EB
KPOF4747,18-Sep-19,11-Jan-20,8,05-Feb-20,14,5,EB
KPOF1282,18-Sep-19,11-Jan-20,9,05-Feb-20,14,6,EB
KPOG7689,18-Sep-19,11-Jan-20,9,05-Feb-20,15,2,EB
KPOG3202,16-Sep-19,11-Jan-20,13,05-Feb-20,15,3,EB
KPOF9339,16-Sep-19,11-Jan-20,14,05-Feb-20,15,4,EB
KPOF4629,16-Sep-19,11-Jan-20,17,05-Feb-20,14,5,EB
KPOG3683,16-Sep-19,11-Jan-20,18,05-Feb-20,15,3,EB
KPOG7419,18-Sep-19,11-Jan-20,18,11-Jan-20,0,2,EB
PHWP2760,17-Sep-19,11-Jan-20,22,05-Feb-20,15,1,EB
PHWP3016,21-Oct-19,06-Feb-20,0,06-Feb-20,0,1,EB
KPOF1796,21-Oct-19,10-Feb-20,3,11-Mar-20,14,6,EB
KPOG4453,21-Oct-19,10-Feb-20,8,11-Mar-20,14,3,EB
KPOF6111,21-Oct-19,10-Feb-20,11,11-Mar-20,14,5,EB
KPWN8026,21-Oct-19,10-Feb-20,11,11-Mar-20,14,2,EB
KPOG0274,21-Oct-19,10-Feb-20,12,11-Mar-20,14,4,EB
KPOB4615,21-Oct-19,10-Feb-20,14,11-Mar-20,14,7,EB
KPOF6097,21-Oct-19,10-Feb-20,14,11-Mar-20,14,5,EB
KPOF6146,21-Oct-19,10-Feb-20,14,11-Mar-20,14,5,EB
KPOF6183,21-Oct-19,10-Feb-20,14,11-Mar-20,14,5,EB
KPOG4180,21-Oct-19,10-Feb-20,14,11-Mar-20,14,3,EB
KPOG3975,21-Oct-19,10-Feb-20,15,11-Mar-20,14,3,EB
KPOG4066,21-Oct-19,10-Feb-20,15,11-Mar-20,14,3,EB
KPOG7785,21-Oct-19,10-Feb-20,15,11-Mar-20,14,2,EB
KPOF1876,21-Oct-19,10-Feb-20,16,11-Mar-20,14,6,EB
KPOG0190,21-Oct-19,10-Feb-20,16,11-Mar-20,14,4,EB
KPWN8073,21-Oct-19,10-Feb-20,16,11-Mar-20,14,2,EB
KEBEB101,21-Oct-19,10-Feb-20,17,11-Mar-20,14,5,EB
KPOG4191,21-Oct-19,10-Feb-20,17,11-Mar-20,14,3,EB
KPOG4246,21-Oct-19,10-Feb-20,17,11-Mar-20,14,3,EB
KPOG0339,21-Oct-19,10-Feb-20,18,11-Mar-20,14,4,EB
KPOG0536,21-Oct-19,10-Feb-20,18,11-Mar-20,14,4,EB
KPOG4182,21-Oct-19,10-Feb-20,18,11-Mar-20,14,3,EB
KPOG4604,21-Oct-19,10-Feb-20,18,11-Mar-20,14,3,EB
KPOG4654,21-Oct-19,10-Feb-20,18,11-Mar-20,14,3,EB
KPOG7399,21-Oct-19,10-Feb-20,18,11-Mar-20,14,2,EB
KPOG0165,21-Oct-19,10-Feb-20,19,11-Mar-20,14,4,EB
KPOG3936,21-Oct-19,10-Feb-20,19,11-Mar-20,14,3,EB
KPOG4343,21-Oct-19,10-Feb-20,19,11-Mar-20,14,3,EB
KPWN8084,21-Oct-19,10-Feb-20,19,11-Mar-20,14,2,EB
KPOG3816,21-Oct-19,10-Feb-20,20,11-Mar-20,14,3,EB
KPOG4190,21-Oct-19,10-Feb-20,20,11-Mar-20,14,3,EB
KPOG4258,21-Oct-19,10-Feb-20,20,11-Mar-20,14,3,EB
KPOG4454,21-Oct-19,10-Feb-20,20,11-Mar-20,14,3,EB
KPOG4507,21-Oct-19,10-Feb-20,20,11-Mar-20,14,3,EB
KPWN8152,21-Oct-19,10-Feb-20,21,11-Mar-20,14,2,EB
KPOG4559,21-Oct-19,10-Feb-20,24,11-Mar-20,14,3,EB
KPOG4733,21-Oct-19,11-Feb-20,8,11-Mar-20,14,3,EB
KPWN8017,21-Oct-19,11-Feb-20,8,11-Mar-20,14,2,EB
KPOF1670,21-Oct-19,11-Feb-20,9,11-Mar-20,14,6,EB
KPOG7733,21-Oct-19,11-Feb-20,10,11-Mar-20,14,2,EB
KPWN8041,21-Oct-19,11-Feb-20,11,11-Mar-20,14,2,EB
KPWN8317,21-Oct-19,11-Feb-20,12,11-Mar-20,14,2,EB
KPOG0595,21-Oct-19,11-Feb-20,13,11-Mar-20,14,4,EB
KPWN8183,21-Oct-19,11-Feb-20,13,11-Mar-20,14,2,EB
KEBEB095,21-Oct-19,11-Feb-20,14,11-Mar-20,14,6,EB
KPOF5963,21-Oct-19,11-Feb-20,14,11-Mar-20,14,5,EB
KPOG4431,21-Oct-19,11-Feb-20,14,11-Mar-20,14,3,EB
PHWP3381,21-Oct-19,11-Feb-20,14,11-Mar-20,14,1,EB
KPOG7928,21-Oct-19,11-Feb-20,15,11-Mar-20,14,2,EB
KPWN8051,21-Oct-19,11-Feb-20,15,11-Mar-20,14,2,EB
PHWP3380,21-Oct-19,11-Feb-20,15,11-Mar-20,14,1,EB
PHWP3387,21-Oct-19,11-Feb-20,15,11-Mar-20,14,1,EB
KPOF6217,21-Oct-19,11-Feb-20,16,11-Mar-20,14,5,EB
KPOF6283,21-Oct-19,11-Feb-20,16,11-Mar-20,14,5,EB
KPOF6632,21-Oct-19,11-Feb-20,16,11-Mar-20,14,5,EB
KPOG0073,21-Oct-19,11-Feb-20,16,11-Mar-20,14,4,EB
KPOG0641,21-Oct-19,11-Feb-20,16,11-Mar-20,14,4,EB
KPOG4236,21-Oct-19,11-Feb-20,16,11-Mar-20,14,3,EB
KPOG7586,21-Oct-19,11-Feb-20,16,11-Mar-20,14,2,EB
KPWN8039,21-Oct-19,11-Feb-20,16,11-Mar-20,14,2,EB
KPWN8094,21-Oct-19,11-Feb-20,16,11-Mar-20,14,2,EB
KPOF5933,21-Oct-19,11-Feb-20,17,11-Mar-20,14,5,EB
KPOG0282,21-Oct-19,11-Feb-20,17,11-Mar-20,14,4,EB
KPOG0576,21-Oct-19,11-Feb-20,17,11-Mar-20,14,4,EB
KPOG3966,21-Oct-19,11-Feb-20,17,11-Mar-20,14,3,EB
KPOG4353,21-Oct-19,11-Feb-20,17,11-Mar-20,14,3,EB
KPOG4462,21-Oct-19,11-Feb-20,17,11-Mar-20,14,3,EB
KPWN8097,21-Oct-19,11-Feb-20,17,11-Mar-20,14,2,EB
KPWN8148,21-Oct-19,11-Feb-20,17,11-Mar-20,14,2,EB
KPOF6010,21-Oct-19,11-Feb-20,18,11-Mar-20,14,5,EB
KPOF6163,21-Oct-19,11-Feb-20,18,11-Mar-20,14,5,EB
KPOF6204,21-Oct-19,11-Feb-20,18,11-Mar-20,14,5,EB
KPOG0572,21-Oct-19,11-Feb-20,18,11-Mar-20,14,4,EB
KPOG4418,21-Oct-19,11-Feb-20,18,11-Mar-20,14,3,EB
KPOG4534,21-Oct-19,11-Feb-20,18,11-Mar-20,14,3,EB
KPWN8082,21-Oct-19,11-Feb-20,18,11-Mar-20,14,2,EB
KPWN8168,21-Oct-19,11-Feb-20,18,11-Mar-20,14,2,EB
KPOG3956,21-Oct-19,11-Feb-20,19,11-Mar-20,14,3,EB
KPOG4366,21-Oct-19,11-Feb-20,19,11-Mar-20,14,3,EB
KPWN8101,21-Oct-19,11-Feb-20,19,11-Mar-20,14,2,EB
PHWP3331,21-Oct-19,11-Feb-20,19,11-Mar-20,14,1,EB
KPOF1988,21-Oct-19,11-Feb-20,20,11-Mar-20,14,6,EB
KPOG0651,21-Oct-19,11-Feb-20,20,11-Mar-20,14,4,EB
KPOG3958,21-Oct-19,11-Feb-20,20,11-Mar-20,14,3,EB
KPOG4408,21-Oct-19,11-Feb-20,20,11-Mar-20,14,3,EB
KPOF2018,21-Oct-19,11-Feb-20,21,11-Mar-20,14,6,EB
