Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
KPWN7736,23-Mar-20,14-Jul-20,13,19-Aug-20,16,3,HW
PHWP2953,23-Mar-20,14-Jul-20,14,19-Aug-20,16,2,HW
KPWN5780,23-Mar-20,14-Jul-20,18,19-Aug-20,16,4,HW
KPWN7721,23-Mar-20,14-Jul-20,18,19-Aug-20,16,3,HW
ZNEZ3664,23-Mar-20,14-Jul-20,18,19-Aug-20,16,4,HW
KPWN3521,23-Mar-20,14-Jul-20,19,19-Aug-20,16,5,HW
KPWN5521,23-Mar-20,14-Jul-20,21,19-Aug-20,16,4,HW
KPWN5585,23-Mar-20,15-Jul-20,13,23-Jul-20,0,4,HW
KPWN5672,23-Mar-20,15-Jul-20,14,19-Aug-20,16,4,HW
KPWN0754,23-Mar-20,15-Jul-20,15,19-Aug-20,16,6,HW
