,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
6235,6236.0,100.39501594812214,12.809395550313607,1.0,36.0,150.0,,15.0,0.0,36.0,0.019574301792781485,15059.25239221832,1.0,133.14988852536092,185.0
17304,17305.0,100.37913499351909,12.807533247337659,3.0,71.0,185.0,,332.0,0.0,1.0,0.019572381265260477,15056.870249027863,1.0,133.12882625135157,185.0
17427,17428.0,100.23348647392478,12.790453564266809,3.0,71.0,187.0,,340.0,0.0,0.0,0.019554771055124733,15035.022971088718,1.0,132.93565845348115,185.0
6315,6316.0,100.1058319497981,12.775483972947121,1.0,36.0,149.0,,20.0,0.0,37.0,0.01953934156729973,15015.874792469715,1.0,132.766355371085,185.0
15406,15407.0,100.00546652198207,12.763714476743912,2.0,71.0,186.0,,213.0,0.0,0.0,0.019527213780465017,15000.819978297312,1.0,132.63324472411415,185.0
22788,22789.0,99.83395297696678,12.74360169427706,3.0,106.0,220.0,,300.0,0.0,0.0,0.0195064953301466,14975.092946545017,1.0,132.40577317900105,185.0
2578,2579.0,99.54401580428735,12.709601794836837,2.0,1.0,115.0,,162.0,0.0,71.0,0.019471490152056327,14931.602370643102,1.0,132.0212411197445,185.0
26404,26405.0,99.52244799973332,12.707072615224556,2.0,141.0,257.0,,151.0,0.0,0.0,0.019468887108129433,14928.367199959997,1.0,131.99263660442085,185.0
27703,27704.0,99.37184596459605,12.689412051031148,2.0,141.0,257.0,,232.0,0.0,0.0,0.019450714243864676,14905.776894689407,1.0,131.79289915728918,185.0
7467,7468.0,99.35228602845076,12.687118326994831,1.0,36.0,152.0,,92.0,0.0,34.0,0.019448354425820054,14902.842904267614,1.0,131.7669575974148,185.0
8959,8960.0,99.33710993061808,12.68533868006154,2.0,36.0,151.0,,185.0,0.0,35.0,0.019446523567694066,14900.566489592713,1.0,131.74683014670833,185.0
33655,33656.0,99.30599011487975,12.681689370123378,2.0,176.0,289.0,,229.0,0.0,0.0,0.019442769434806977,14895.898517231963,1.0,131.70555718153813,185.0
35059,35060.0,99.30482973859432,12.68155329692982,3.0,176.0,291.0,,317.0,0.0,0.0,0.019442629457964607,14895.724460789148,1.0,131.70401822094738,185.0
29093,29094.0,99.30420649303514,12.68148021114319,3.0,141.0,256.0,,319.0,0.0,0.0,0.019442554275649056,14895.63097395527,1.0,131.7031916353251,185.0
28479,28480.0,99.2653432126567,12.676922852690073,3.0,141.0,255.0,,280.0,0.0,0.0,0.019437866386579242,14889.801481898505,1.0,131.65164882315213,185.0
518,519.0,99.2002885962227,12.669294129555203,1.0,1.0,114.0,,33.0,0.0,72.0,0.019430020046124034,14880.043289433406,1.0,131.56536949101155,185.0
9809,9810.0,99.18727730865325,12.667768342210099,2.0,36.0,150.0,,239.0,0.0,36.0,0.01942845086607821,14878.091596297987,1.0,131.54811314144993,185.0
20758,20759.0,99.15595246992098,12.66409498995576,2.0,106.0,219.0,,173.0,0.0,0.0,0.019424673225028298,14873.392870488147,1.0,131.50656826249465,185.0
23024,23025.0,99.12289693978106,12.660218685685033,3.0,106.0,222.0,,315.0,0.0,0.0,0.019420687144504428,14868.434540967159,1.0,131.4627280368449,185.0
10645,10646.0,99.10313122524796,12.65790083075019,3.0,36.0,152.0,,291.0,0.0,34.0,0.019418303782533248,14865.469683787194,1.0,131.43651356133682,185.0
27531,27532.0,98.99894188579505,12.645682918050671,2.0,141.0,257.0,,221.0,0.0,0.0,0.019405742217841082,14849.841282869258,1.0,131.29833141352128,185.0
16810,16811.0,98.96501223871363,12.641704109199948,3.0,71.0,184.0,,301.0,0.0,2.0,0.019401652092260788,14844.751835807045,1.0,131.25333188158305,185.0
24695,24696.0,98.9363879473853,12.638347440519913,1.0,141.0,257.0,,44.0,0.0,0.0,0.01939820173845604,14840.458192107795,1.0,131.21536863048448,185.0
7210,7211.0,98.89259479681047,12.633211973749805,1.0,36.0,151.0,,76.0,0.0,35.0,0.019392923338135297,14833.88921952157,1.0,131.15728752892636,185.0
12272,12273.0,98.88593562675307,12.63243107659814,1.0,71.0,185.0,,18.0,0.0,1.0,0.019392120748598734,14832.89034401296,1.0,131.1484557383993,185.0
35988,35989.0,98.8594740198654,12.629328018218654,3.0,176.0,290.0,,375.0,0.0,0.0,0.01938893160029969,14828.92110297981,1.0,131.11336076905226,185.0
31100,31101.0,98.79188935244851,12.621402605017444,1.0,176.0,290.0,,69.0,0.0,0.0,0.019380787097339362,14818.783402867277,1.0,131.02372593162931,185.0
16226,16227.0,98.78958227099703,12.621132061793801,3.0,71.0,186.0,,265.0,0.0,0.0,0.019380509095180406,14818.437340649554,1.0,131.02066614190588,185.0
7417,7418.0,98.70153797600283,12.610807420946875,1.0,36.0,154.0,,89.0,0.0,32.0,0.01936990077949334,14805.230696400424,1.0,130.90389651989764,185.0
32017,32018.0,98.65881778689368,12.605797776545796,2.0,176.0,293.0,,127.0,0.0,0.0,0.01936475417533821,14798.822668034052,1.0,130.84723844415606,185.0
877,878.0,98.65780399328828,12.605678892580977,1.0,1.0,116.0,,55.0,0.0,70.0,0.019364632046568405,14798.670598993242,1.0,130.84589389030276,185.0
20879,20880.0,98.60746251802425,12.599775527100684,2.0,106.0,219.0,,180.0,0.0,0.0,0.019358567868341836,14791.119377703637,1.0,130.77912800798973,185.0
18433,18434.0,98.58819859309247,12.597516515244937,1.0,106.0,219.0,,28.0,0.0,0.0,0.019356247480927177,14788.22978896387,1.0,130.75357903593166,185.0
18518,18519.0,98.56117310656091,12.594347332708237,1.0,106.0,220.0,,33.0,0.0,0.0,0.01935299234461408,14784.175965984137,1.0,130.71773621559802,185.0
27476,27477.0,98.54113746910363,12.591997824873582,2.0,141.0,257.0,,218.0,0.0,0.0,0.019350579227053813,14781.170620365545,1.0,130.69116375212684,185.0
10606,10607.0,98.51928030117696,12.589434712649346,3.0,36.0,150.0,,288.0,0.0,36.0,0.01934794683150662,14777.892045176544,1.0,130.66217546575194,185.0
1699,1700.0,98.49726399678022,12.586852939058133,1.0,1.0,115.0,,107.0,0.0,71.0,0.019345295385303343,14774.589599517032,1.0,130.6329761230507,185.0
14099,14100.0,98.4858280027051,12.585511880769678,2.0,71.0,186.0,,132.0,0.0,0.0,0.019343918182259726,14772.874200405766,1.0,130.6178090221553,185.0
1308,1309.0,98.46942314917808,12.583588142033125,1.0,1.0,117.0,,82.0,0.0,69.0,0.019341942648324232,14770.413472376713,1.0,130.59605192198686,185.0
2759,2760.0,98.45184394144022,12.581526690961491,2.0,1.0,117.0,,173.0,0.0,69.0,0.0193398257650107,14767.776591216032,1.0,130.572737322865,185.0
12006,12007.0,98.43126576582104,12.579113561609192,1.0,71.0,186.0,,1.0,0.0,0.0,0.019337347839598465,14764.689864873155,1.0,130.54544531276,185.0
488,489.0,98.43025355572426,12.57899486333679,1.0,1.0,115.0,,31.0,0.0,71.0,0.019337225956681393,14764.53803335864,1.0,130.54410285905075,185.0
26008,26009.0,98.42288485916025,12.578130762539136,2.0,141.0,256.0,,126.0,0.0,0.0,0.019336338679553304,14763.432728874037,1.0,130.53433005193668,185.0
8997,8998.0,98.41368095452049,12.577051453427725,2.0,36.0,151.0,,188.0,0.0,35.0,0.019335230439895514,14762.052143178073,1.0,130.5221232818574,185.0
22586,22587.0,98.40927051891934,12.576534257355416,3.0,106.0,218.0,,287.0,0.0,0.0,0.019334699387605028,14761.390577837901,1.0,130.51627389777101,185.0
7318,7319.0,98.40893467705305,12.576494874376074,1.0,36.0,151.0,,83.0,0.0,35.0,0.01933465894970227,14761.340201557958,1.0,130.51582848415524,185.0
29430,29431.0,98.38655060160727,12.573869973583996,3.0,141.0,251.0,,340.0,0.0,0.0,0.019331963797298162,14757.98259024109,1.0,130.486141381442,185.0
10601,10602.0,98.3847431940899,12.573658025342693,3.0,36.0,150.0,,288.0,0.0,36.0,0.019331746181701723,14757.711479113486,1.0,130.4837442892439,185.0
30473,30474.0,98.38393972419703,12.573563805290437,1.0,176.0,288.0,,30.0,0.0,0.0,0.01933164944251364,14757.590958629555,1.0,130.48267867930642,185.0
338,339.0,98.33361344456681,12.567662221747991,1.0,1.0,118.0,,22.0,0.0,68.0,0.0193255903707096,14750.042016685022,1.0,130.41593295035386,185.0
27682,27683.0,98.3303116614431,12.567275033402524,2.0,141.0,254.0,,231.0,0.0,0.0,0.019325192870595295,14749.546749216466,1.0,130.41155392764338,185.0
29802,29803.0,98.32952822741058,12.56718316288424,3.0,141.0,258.0,,363.0,0.0,0.0,0.01932509855371363,14749.429234111587,1.0,130.41051489046495,185.0
9092,9093.0,98.31627678376884,12.565629213292011,2.0,36.0,152.0,,194.0,0.0,34.0,0.0193235032465752,14747.441517565327,1.0,130.39294003152366,185.0
2760,2761.0,98.31001827984132,12.564895300830164,2.0,1.0,117.0,,173.0,0.0,69.0,0.01932274981560259,14746.502741976197,1.0,130.38463962843676,185.0
5616,5617.0,98.30504293747411,12.564311860153682,3.0,1.0,118.0,,352.0,0.0,68.0,0.019322150864719168,14745.756440621117,1.0,130.37804103113277,185.0
34528,34529.0,98.3034996512111,12.564130884471036,3.0,176.0,292.0,,284.0,0.0,0.0,0.01932196507913925,14745.524947681664,1.0,130.37599423237546,185.0
28533,28534.0,98.28948390660764,12.562487308027583,3.0,141.0,255.0,,284.0,0.0,0.0,0.019320277845659727,14743.422585991146,1.0,130.35740571168122,185.0
35758,35759.0,98.28636839991051,12.562121963655114,3.0,176.0,291.0,,360.0,0.0,0.0,0.01931990280310827,14742.955259986576,1.0,130.35327373993437,185.0
31095,31096.0,98.24808378514334,12.557632463256935,1.0,176.0,290.0,,69.0,0.0,0.0,0.019315294310555724,14737.212567771501,1.0,130.30249838878427,185.0
25351,25352.0,98.23796714901101,12.556446121374679,1.0,141.0,254.0,,85.0,0.0,0.0,0.019314076581636808,14735.695072351651,1.0,130.2890810994841,185.0
11052,11053.0,98.2309914959634,12.555628111390114,3.0,36.0,150.0,,316.0,0.0,36.0,0.019313236943271937,14734.648724394508,1.0,130.27982957024324,185.0
