,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
25916,25917.0,135.60890809278806,16.938803244928934,1.0,141.0,256.0,,120.0,0.0,0.0,0.0301781086933053,11000.0,1.0,179.85266325303456,149.0
27362,27363.0,135.28001978537537,16.900235684668356,2.0,141.0,258.0,,211.0,0.0,0.0,0.03011331610932708,11000.0,1.0,179.41647186389307,149.0
23915,23916.0,135.2676497598031,16.898785095833393,3.0,106.0,221.0,,370.0,0.0,0.0,0.030110885201953815,11000.0,1.0,179.40006599443385,149.0
11776,11777.0,134.25986192157313,16.78060540593629,3.0,36.0,153.0,,362.0,0.0,0.0,0.029914278190266548,11000.0,1.0,178.06347734956648,149.0
22908,22909.0,134.1615369163484,16.76907518282207,3.0,106.0,220.0,,307.0,0.0,0.0,0.029895245588365222,11000.0,1.0,177.93307283335332,149.0
15082,15083.0,133.28100166958143,16.665817951032928,2.0,71.0,185.0,,193.0,0.0,0.0,0.029725946719562753,11000.0,1.0,176.7652542036889,149.0
26468,26469.0,133.2751334745506,16.66512980870506,2.0,141.0,258.0,,155.0,0.0,0.0,0.029724825247849865,11000.0,1.0,176.75747145165863,149.0
23454,23455.0,133.13065866946542,16.648187762953743,3.0,106.0,220.0,,341.0,0.0,0.0,0.02969724253097581,11000.0,1.0,176.56586030433078,149.0
14552,14553.0,132.90961498227097,16.622266757147372,2.0,71.0,188.0,,160.0,0.0,0.0,0.02965514459074252,11000.0,1.0,176.27269891547874,149.0
25322,25323.0,132.22286028270256,16.541733479852695,1.0,141.0,255.0,,83.0,0.0,0.0,0.029525133249099653,11000.0,1.0,175.36188366406174,149.0
13846,13847.0,132.20979659041456,16.540201547192925,1.0,71.0,185.0,,116.0,0.0,0.0,0.029522671414157514,11000.0,1.0,175.3445578122209,149.0
23176,23177.0,131.76400669041976,16.48792535359133,3.0,106.0,222.0,,324.0,0.0,0.0,0.0294389106891855,11000.0,1.0,174.75332452310315,149.0
26838,26839.0,131.37852836930986,16.44272168400663,2.0,141.0,256.0,,178.0,0.0,0.0,0.029366864829700877,11000.0,1.0,174.2420800653977,149.0
