,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,aliveBoolean,liveWeight,deathDate
24789,24790.0,152.38722794348047,18.90633704691627,1.0,141.0,256.0,,50.0,0.0,0.0,0.031719799855576374,11000.0,1.0,202.10507684811733,160.0
1139,1140.0,151.34905382301247,18.784594065941633,1.0,1.0,112.0,,72.0,0.0,49.0,0.03145401293301099,11000.0,1.0,200.728188094181,160.0
19607,19608.0,149.25784915380757,18.53936594357009,1.0,106.0,223.0,,101.0,0.0,0.0,0.030940551216113523,11000.0,1.0,197.95470710054056,160.0
15896,15897.0,146.66956145878203,18.2358466654452,2.0,71.0,185.0,,244.0,0.0,0.0,0.030340706258441378,11000.0,1.0,194.52196479944564,160.0
21755,21756.0,146.5844922525954,18.22587090266503,2.0,106.0,220.0,,235.0,0.0,0.0,0.030321594100522695,11000.0,1.0,194.40914091856155,160.0
17521,17522.0,146.30724157246388,18.193358703014702,3.0,71.0,185.0,,346.0,0.0,0.0,0.030259555348753558,11000.0,1.0,194.04143444623858,160.0
5125,5126.0,145.66615974274723,18.1181813204739,3.0,1.0,115.0,,321.0,0.0,46.0,0.030117539726909167,11000.0,1.0,193.19119329276822,160.0
12152,12153.0,145.6557996276327,18.116966426678715,1.0,71.0,186.0,,10.0,0.0,0.0,0.030115260847681825,11000.0,1.0,193.17745308704602,160.0
17605,17606.0,144.854792602495,18.023035186148526,3.0,71.0,185.0,,351.0,0.0,0.0,0.02994057554884038,11000.0,1.0,192.11510955238063,160.0
27518,27519.0,144.4537971247706,17.976011874882104,2.0,141.0,256.0,,220.0,0.0,0.0,0.029854218169172934,11000.0,1.0,191.58328531136686,160.0
15114,15115.0,144.35710876924625,17.964673575848252,2.0,71.0,185.0,,195.0,0.0,0.0,0.029833501879071897,11000.0,1.0,191.45505141809846,160.0
518,519.0,143.94166518560155,17.91595598666688,1.0,1.0,116.0,,33.0,0.0,45.0,0.029744951067829546,11000.0,1.0,190.90406523289332,160.0
29377,29378.0,143.35267989536536,17.846887779735226,3.0,141.0,255.0,,337.0,0.0,0.0,0.02962066595941274,11000.0,1.0,190.12291763311055,160.0
28626,28627.0,143.14124210520615,17.822093223256523,3.0,141.0,256.0,,290.0,0.0,0.0,0.029576400070924602,11000.0,1.0,189.84249616075084,160.0
2525,2526.0,142.9372305163084,17.798169510946508,2.0,1.0,114.0,,158.0,0.0,47.0,0.029533861193120004,11000.0,1.0,189.57192376168223,160.0
10909,10910.0,142.79405096025576,17.781379354435366,3.0,36.0,151.0,,307.0,0.0,10.0,0.0295041064941272,11000.0,1.0,189.38203045126758,160.0
3251,3252.0,142.61370450006584,17.760230767470155,2.0,1.0,113.0,,204.0,0.0,48.0,0.029466744146869298,11000.0,1.0,189.14284416454353,160.0
25909,25910.0,142.6044413508659,17.759144510960212,1.0,141.0,255.0,,120.0,0.0,0.0,0.02946482857591869,11000.0,1.0,189.13055882077705,160.0
18678,18679.0,142.50384854373004,17.747348350794127,1.0,106.0,221.0,,43.0,0.0,0.0,0.029444048245728337,11000.0,1.0,188.99714660972154,160.0
27493,27494.0,142.2691539161351,17.719826547833698,2.0,141.0,257.0,,219.0,0.0,0.0,0.029395719115762515,11000.0,1.0,188.68588052537814,160.0
17988,17989.0,142.23710187452116,17.716067919087827,3.0,71.0,187.0,,375.0,0.0,0.0,0.029389135440205553,11000.0,1.0,188.64337118636757,160.0
6960,6961.0,142.2204272122368,17.714112540839402,1.0,36.0,150.0,,61.0,0.0,11.0,0.029385711935973228,11000.0,1.0,188.62125624965094,160.0
11698,11699.0,142.05909954380405,17.695194219835756,3.0,36.0,147.0,,357.0,0.0,14.0,0.02935264467699063,11000.0,1.0,188.40729382467381,160.0
28446,28447.0,142.02763764795918,17.691504795382045,3.0,141.0,256.0,,278.0,0.0,0.0,0.029346207561386416,11000.0,1.0,188.36556717235968,160.0
25122,25123.0,141.8405279773867,17.669563110826843,1.0,141.0,254.0,,71.0,0.0,0.0,0.029308002606530673,11000.0,1.0,188.11741111059243,160.0
11681,11682.0,141.79655186577395,17.664406188867552,3.0,36.0,150.0,,356.0,0.0,11.0,0.029299042577105132,11000.0,1.0,188.05908735513788,160.0
5221,5222.0,141.70662902216998,17.653861257316834,3.0,1.0,117.0,,327.0,0.0,44.0,0.02928074365017908,11000.0,1.0,187.9398262893501,160.0
10215,10216.0,141.5618360846524,17.636881905308407,3.0,36.0,151.0,,264.0,0.0,10.0,0.02925134245833787,11000.0,1.0,187.74779321571938,160.0
27754,27755.0,141.38299320755834,17.615909638176866,2.0,141.0,258.0,,235.0,0.0,0.0,0.02921513462796517,11000.0,1.0,187.51060107103228,160.0
13247,13248.0,141.37855780014183,17.615389513748717,1.0,71.0,185.0,,78.0,0.0,0.0,0.02921423815234451,11000.0,1.0,187.50471856782738,160.0
26124,26125.0,141.1390469827468,17.587302933366423,2.0,141.0,256.0,,133.0,0.0,0.0,0.029165935646554703,11000.0,1.0,187.1870649638552,160.0
111,112.0,141.01974076443545,17.573312318131777,1.0,1.0,116.0,,7.0,0.0,45.0,0.029141952806689693,11000.0,1.0,187.0288339050868,160.0
12129,12130.0,140.5811072802181,17.52187533191617,1.0,71.0,185.0,,9.0,0.0,0.0,0.029054217430528235,11000.0,1.0,186.4470918835784,160.0
20648,20649.0,140.5793053686423,17.521664028164352,2.0,106.0,223.0,,166.0,0.0,0.0,0.02905385841948451,11000.0,1.0,186.44470208042745,160.0
